"ProductKey"	"CurrencyAlternateKey"	"FIRST_NAME"	"LAST_NAME"	"OrderDateKey"	"OrderQuantity"	"UnitPrice"	"SecretCode"
"214"	"USD"	"Rodriguez"	"Jillian"	"12.02.2013 00:00:00"	"1"	"34,99"	"FD8F4531C5"
"529"	"USD"	"Rodriguez"	"Jillian"	"12.02.2013 00:00:00"	"1"	"3,99"	"61A12E662B"
"375"	"USD"	"Rodriguez"	"Joseph"	"04.02.2012 00:00:00"	"1"	"2181,5625"	"8AC6D23D9F"
"222"	"USD"	"Rodriguez"	"Kaitlyn"	"20.02.2013 00:00:00"	"1"	"34,99"	"9C4EA95F19"
"465"	"USD"	"Rodriguez"	"Kaitlyn"	"20.02.2013 00:00:00"	"1"	"24,49"	"989F0619E7"
"477"	"USD"	"Rodriguez"	"Kaitlyn"	"20.02.2013 00:00:00"	"1"	"4,99"	"6334E6B249"
"478"	"USD"	"Rodriguez"	"Kaitlyn"	"20.02.2013 00:00:00"	"1"	"9,99"	"120ECA7E75"
"311"	"USD"	"Rodriguez"	"Katherine"	"04.03.2011 00:00:00"	"1"	"3578,27"	"AA4312EA10"
"313"	"USD"	"Rodriguez"	"Kayla"	"11.08.2011 00:00:00"	"1"	"3578,27"	"FD49D6A4C8"
"529"	"USD"	"Rodriguez"	"Kristina"	"20.02.2013 00:00:00"	"1"	"3,99"	"F4263BA597"
"539"	"USD"	"Rodriguez"	"Kristina"	"20.02.2013 00:00:00"	"1"	"24,99"	"567B81FFC2"
"329"	"USD"	"Rodriguez"	"Logan"	"27.12.2012 00:00:00"	"1"	"782,99"	"D76E2D2E95"
"480"	"USD"	"Rodriguez"	"Megan"	"08.02.2013 00:00:00"	"1"	"2,29"	"9154523803"
"528"	"USD"	"Rodriguez"	"Megan"	"08.02.2013 00:00:00"	"1"	"4,99"	"6FCE4BD7D8"
"537"	"USD"	"Rodriguez"	"Megan"	"08.02.2013 00:00:00"	"1"	"35,00"	"8B0756049E"
"214"	"USD"	"Rodriguez"	"Patricia"	"17.01.2013 00:00:00"	"1"	"34,99"	"F5AC6A99CA"
"606"	"USD"	"Rodriguez"	"Patricia"	"17.01.2013 00:00:00"	"1"	"539,99"	"5E9B8829D9"
"325"	"USD"	"Rodriguez"	"Phillip"	"03.04.2012 00:00:00"	"1"	"782,99"	"0FE8792429"
"375"	"USD"	"Rodriguez"	"Preston"	"08.07.2012 00:00:00"	"1"	"2181,5625"	"E9DAE04A5A"
"473"	"USD"	"Rodriguez"	"Preston"	"10.01.2013 00:00:00"	"1"	"63,50"	"C532BFAB01"
"475"	"USD"	"Rodriguez"	"Preston"	"10.01.2013 00:00:00"	"1"	"69,99"	"3D4254994B"
"588"	"USD"	"Rodriguez"	"Preston"	"10.01.2013 00:00:00"	"1"	"769,49"	"D546D3763F"
"377"	"USD"	"Rodriguez"	"Rachel"	"31.08.2012 00:00:00"	"1"	"2181,5625"	"CE17ECD6D1"
"368"	"USD"	"Rodriguez"	"Robert"	"04.06.2012 00:00:00"	"1"	"2443,35"	"1EDF20C3D7"
"352"	"USD"	"Rodriguez"	"Ronald"	"16.06.2012 00:00:00"	"1"	"2071,4196"	"189B13A45F"
"604"	"USD"	"Rodriguez"	"Ronald"	"23.01.2013 00:00:00"	"1"	"539,99"	"0BAD2614F3"
"373"	"USD"	"Rodriguez"	"Seth"	"01.03.2012 00:00:00"	"1"	"2181,5625"	"9ED9E3D30E"
"360"	"USD"	"Rodriguez"	"Summer"	"02.08.2012 00:00:00"	"1"	"2049,0982"	"D94E740FC8"
"362"	"USD"	"Rodriguez"	"Troy"	"19.06.2012 00:00:00"	"1"	"2049,0982"	"5A82A4FE7B"
"477"	"USD"	"Rodriguez"	"Troy"	"05.01.2013 00:00:00"	"1"	"4,99"	"AEF8F5E538"
"479"	"USD"	"Rodriguez"	"Troy"	"05.01.2013 00:00:00"	"1"	"8,99"	"03696E046D"
"606"	"USD"	"Rodriguez"	"Troy"	"05.01.2013 00:00:00"	"1"	"539,99"	"67C63CDB50"
"373"	"USD"	"Rodriguez"	"Victoria"	"09.02.2012 00:00:00"	"1"	"2181,5625"	"BE70C05851"
"484"	"USD"	"Rodriguez"	"Virginia"	"14.02.2013 00:00:00"	"1"	"7,95"	"9F7159314F"
"528"	"USD"	"Rodriguez"	"Virginia"	"14.02.2013 00:00:00"	"1"	"4,99"	"6B3AD181CB"
"537"	"USD"	"Rodriguez"	"Virginia"	"14.02.2013 00:00:00"	"1"	"35,00"	"3ED3B5B70E"
"530"	"USD"	"Rodriguez"	"William"	"30.01.2013 00:00:00"	"1"	"4,99"	"99170564F7"
"312"	"USD"	"Rogers"	"Bailey"	"09.12.2011 00:00:00"	"1"	"3578,27"	"EEB42A8BF9"
"214"	"USD"	"Rogers"	"Brian"	"28.01.2013 00:00:00"	"1"	"34,99"	"51EAD39875"
"473"	"USD"	"Rogers"	"Brian"	"28.01.2013 00:00:00"	"1"	"63,50"	"B9E596D72C"
"529"	"USD"	"Rogers"	"Brian"	"28.01.2013 00:00:00"	"1"	"3,99"	"F71420FFDD"
"311"	"USD"	"Rogers"	"Destiny"	"01.09.2011 00:00:00"	"1"	"3578,27"	"0566F64A75"
"313"	"USD"	"Rogers"	"Erin"	"26.12.2011 00:00:00"	"1"	"3578,27"	"6E008462B6"
"337"	"USD"	"Rogers"	"Garrett"	"28.08.2012 00:00:00"	"1"	"782,99"	"6AD0C3B22F"
"373"	"USD"	"Rogers"	"Jada"	"09.08.2012 00:00:00"	"1"	"2181,5625"	"5E27EC90BF"
"222"	"USD"	"Rogers"	"Jada"	"11.02.2013 00:00:00"	"1"	"34,99"	"2CD3EF442C"
"485"	"USD"	"Rogers"	"Jada"	"11.02.2013 00:00:00"	"1"	"21,98"	"7188D7A181"
"528"	"USD"	"Rogers"	"Jada"	"11.02.2013 00:00:00"	"1"	"4,99"	"DEAD021FF0"
"536"	"USD"	"Rogers"	"Jada"	"11.02.2013 00:00:00"	"1"	"29,99"	"64BA7A4CED"
"589"	"USD"	"Rogers"	"Jada"	"11.02.2013 00:00:00"	"1"	"769,49"	"74678F0255"
"343"	"USD"	"Rogers"	"Jeremy"	"07.08.2012 00:00:00"	"1"	"782,99"	"E41CAFD9E7"
"369"	"USD"	"Rogers"	"Juan"	"26.05.2012 00:00:00"	"1"	"2443,35"	"B6F57CBC4C"
"362"	"USD"	"Rogers"	"Julia"	"19.02.2012 00:00:00"	"1"	"2049,0982"	"063A1F7907"
"477"	"USD"	"Rogers"	"Lucas"	"20.01.2013 00:00:00"	"1"	"4,99"	"C92876F4E0"
"479"	"USD"	"Rogers"	"Lucas"	"20.01.2013 00:00:00"	"1"	"8,99"	"1DF35E54F6"
"560"	"USD"	"Rogers"	"Lucas"	"20.01.2013 00:00:00"	"1"	"1214,85"	"A1533CF585"
"334"	"USD"	"Rogers"	"Maria"	"06.08.2011 00:00:00"	"1"	"699,0982"	"B2FD1BB81E"
"312"	"USD"	"Rogers"	"Mason"	"01.12.2011 00:00:00"	"1"	"3578,27"	"35FF56655C"
"338"	"USD"	"Rogers"	"Natalie"	"26.02.2011 00:00:00"	"1"	"699,0982"	"FE2B66F938"
"344"	"USD"	"Rogers"	"Rachel"	"21.03.2011 00:00:00"	"1"	"3399,99"	"10E48A8286"
"379"	"USD"	"Rogers"	"Richard"	"12.02.2012 00:00:00"	"1"	"2181,5625"	"157C498A16"
"310"	"USD"	"Rogers"	"Sydney"	"02.01.2011 00:00:00"	"1"	"3578,27"	"47A7B04024"
"377"	"USD"	"Rogers"	"Taylor"	"27.01.2012 00:00:00"	"1"	"2181,5625"	"3FD75B7A8B"
"478"	"USD"	"Rogers"	"Xavier"	"04.02.2013 00:00:00"	"1"	"9,99"	"E50BA7D0EF"
"485"	"USD"	"Rogers"	"Xavier"	"04.02.2013 00:00:00"	"1"	"21,98"	"B634201FEC"
"537"	"USD"	"Rogers"	"Xavier"	"04.02.2013 00:00:00"	"1"	"35,00"	"94800B238C"
"217"	"USD"	"Rogers"	"Xavier"	"10.02.2013 00:00:00"	"1"	"34,99"	"389BE33D8B"
"358"	"USD"	"Romero"	"Andy"	"20.06.2012 00:00:00"	"1"	"2049,0982"	"152B2BCD66"
"358"	"USD"	"Romero"	"Arthur"	"10.10.2012 00:00:00"	"1"	"2049,0982"	"A952DBA33A"
"325"	"USD"	"Romero"	"Beth"	"14.06.2012 00:00:00"	"1"	"782,99"	"7A4D96B8F5"
"331"	"USD"	"Romero"	"Brandi"	"20.09.2012 00:00:00"	"1"	"782,99"	"9A64C60D24"
"228"	"USD"	"Romero"	"Brandi"	"14.02.2013 00:00:00"	"1"	"49,99"	"3EACBCADE4"
"386"	"USD"	"Romero"	"Brandi"	"14.02.2013 00:00:00"	"1"	"1120,49"	"D0C376F6A1"
"383"	"USD"	"Romero"	"Briana"	"22.10.2012 00:00:00"	"1"	"1000,4375"	"B959710A1F"
"471"	"USD"	"Romero"	"Craig"	"06.02.2013 00:00:00"	"1"	"63,50"	"7EA2E60D1C"
"477"	"USD"	"Romero"	"Craig"	"06.02.2013 00:00:00"	"1"	"4,99"	"6A1FB2257D"
"312"	"USD"	"Romero"	"Daisy"	"15.08.2011 00:00:00"	"1"	"3578,27"	"BEBD6FE085"
"214"	"USD"	"Romero"	"Daisy"	"13.01.2013 00:00:00"	"1"	"34,99"	"2F8F59033D"
"477"	"USD"	"Romero"	"Daisy"	"13.01.2013 00:00:00"	"1"	"4,99"	"787C027ACF"
"479"	"USD"	"Romero"	"Daisy"	"13.01.2013 00:00:00"	"1"	"8,99"	"0C20ACCD55"
"574"	"USD"	"Romero"	"Daisy"	"13.01.2013 00:00:00"	"1"	"2384,07"	"57EB1873A5"
"312"	"USD"	"Romero"	"Derrick"	"21.07.2011 00:00:00"	"1"	"3578,27"	"E3C4640AB3"
"369"	"USD"	"Romero"	"Gloria"	"20.01.2012 00:00:00"	"1"	"2443,35"	"D55B547419"
"217"	"USD"	"Romero"	"Kari"	"31.01.2013 00:00:00"	"1"	"34,99"	"DD291BBD30"
"477"	"USD"	"Romero"	"Kari"	"31.01.2013 00:00:00"	"1"	"4,99"	"489F861886"
"477"	"USD"	"Romero"	"Kendra"	"30.12.2012 00:00:00"	"1"	"4,99"	"F338DF4283"
"479"	"USD"	"Romero"	"Kendra"	"30.12.2012 00:00:00"	"1"	"8,99"	"8C138E4A55"
"482"	"USD"	"Romero"	"Kendra"	"30.12.2012 00:00:00"	"1"	"8,99"	"C0388B2D5C"
"577"	"USD"	"Romero"	"Kendra"	"30.12.2012 00:00:00"	"1"	"1214,85"	"87CE17BF12"
"310"	"USD"	"Romero"	"Krista"	"09.11.2011 00:00:00"	"1"	"3578,27"	"D181E9B3FF"
"463"	"USD"	"Romero"	"Leslie"	"12.01.2013 00:00:00"	"1"	"24,49"	"1F290182E4"
"477"	"USD"	"Romero"	"Leslie"	"12.01.2013 00:00:00"	"1"	"4,99"	"B23C11D7D5"
"479"	"USD"	"Romero"	"Leslie"	"12.01.2013 00:00:00"	"1"	"8,99"	"6029646DFD"
"605"	"USD"	"Romero"	"Leslie"	"12.01.2013 00:00:00"	"1"	"539,99"	"86050D6D2A"
"356"	"USD"	"Romero"	"Marc"	"19.11.2012 00:00:00"	"1"	"2071,4196"	"5BC4C273EF"
"385"	"USD"	"Romero"	"Melody"	"12.02.2012 00:00:00"	"1"	"1000,4375"	"0D33867E83"
"375"	"USD"	"Romero"	"Natasha"	"08.01.2012 00:00:00"	"1"	"2181,5625"	"3E422EB55C"
"368"	"USD"	"Romero"	"Randall"	"08.09.2012 00:00:00"	"1"	"2443,35"	"463D176D1D"
"374"	"USD"	"Romero"	"Shannon"	"20.01.2013 00:00:00"	"1"	"2443,35"	"D4EC692B69"
"471"	"USD"	"Romero"	"Shannon"	"20.01.2013 00:00:00"	"1"	"63,50"	"AA0D6D1017"
"477"	"USD"	"Romero"	"Shannon"	"20.01.2013 00:00:00"	"1"	"4,99"	"7F1DA9CA27"
"479"	"USD"	"Romero"	"Shannon"	"20.01.2013 00:00:00"	"1"	"8,99"	"961E485B3F"
"354"	"USD"	"Ross"	"Abigail"	"24.11.2012 00:00:00"	"1"	"2071,4196"	"179C871278"
"310"	"USD"	"Ross"	"Aidan"	"12.09.2011 00:00:00"	"1"	"3578,27"	"9B22EFE917"
"358"	"USD"	"Ross"	"Alexandra"	"20.06.2012 00:00:00"	"1"	"2049,0982"	"D26011BC0A"
"333"	"USD"	"Ross"	"Alexis"	"10.12.2012 00:00:00"	"1"	"782,99"	"025ACBC864"
"371"	"USD"	"Ross"	"Benjamin"	"21.07.2012 00:00:00"	"1"	"2181,5625"	"0CF6749284"
"477"	"USD"	"Ross"	"Benjamin"	"26.01.2013 00:00:00"	"1"	"4,99"	"D2E752D6AA"
"480"	"USD"	"Ross"	"Benjamin"	"26.01.2013 00:00:00"	"1"	"2,29"	"37E150CC50"
"536"	"USD"	"Ross"	"Benjamin"	"26.01.2013 00:00:00"	"1"	"29,99"	"368F7B2692"
"587"	"USD"	"Ross"	"Benjamin"	"26.01.2013 00:00:00"	"1"	"769,49"	"22601BBE81"
"327"	"USD"	"Ross"	"Cassidy"	"21.11.2012 00:00:00"	"1"	"782,99"	"7221D82E83"
"360"	"USD"	"Ross"	"Chloe"	"05.08.2012 00:00:00"	"1"	"2049,0982"	"DD2D3CBD8B"
"312"	"USD"	"Ross"	"Christian"	"27.10.2011 00:00:00"	"1"	"3578,27"	"367AF8CB0B"
"217"	"USD"	"Ross"	"Christian"	"10.02.2013 00:00:00"	"1"	"34,99"	"DC101A23E5"
"353"	"USD"	"Ross"	"Christian"	"10.02.2013 00:00:00"	"1"	"2319,99"	"DDA4296979"
"311"	"USD"	"Ross"	"Dakota"	"21.09.2011 00:00:00"	"1"	"3578,27"	"5F6B59F4B7"
"310"	"USD"	"Ross"	"Elijah"	"19.09.2011 00:00:00"	"1"	"3578,27"	"DF65E5B3CF"
"357"	"USD"	"Ross"	"Elijah"	"31.01.2013 00:00:00"	"1"	"2319,99"	"66F64F62DD"
"477"	"USD"	"Ross"	"Elijah"	"31.01.2013 00:00:00"	"1"	"4,99"	"B07FC55DBC"
"478"	"USD"	"Ross"	"Elijah"	"31.01.2013 00:00:00"	"1"	"9,99"	"27786C6375"
"485"	"USD"	"Ross"	"Elijah"	"31.01.2013 00:00:00"	"1"	"21,98"	"E618E9F04E"
"487"	"USD"	"Ross"	"Elijah"	"31.01.2013 00:00:00"	"1"	"54,99"	"6AB3CEA3ED"
"489"	"USD"	"Ross"	"Elijah"	"31.01.2013 00:00:00"	"1"	"53,99"	"DC6127123A"
"387"	"USD"	"Ross"	"Isabella"	"21.07.2012 00:00:00"	"1"	"1000,4375"	"82EFAB4085"
"342"	"USD"	"Ross"	"Jack"	"25.07.2011 00:00:00"	"1"	"699,0982"	"9B6F008516"
"358"	"USD"	"Ross"	"Jackson"	"21.12.2012 00:00:00"	"1"	"2049,0982"	"F7D280C716"
"387"	"USD"	"Ross"	"James"	"21.06.2012 00:00:00"	"1"	"1000,4375"	"B5327DDCC9"
"310"	"USD"	"Ross"	"Jasmine"	"11.06.2011 00:00:00"	"1"	"3578,27"	"6D0FC15ED6"
"358"	"USD"	"Ross"	"Jason"	"10.09.2012 00:00:00"	"1"	"2049,0982"	"8946D6DCFC"
"330"	"USD"	"Ross"	"Jessica"	"10.10.2011 00:00:00"	"1"	"699,0982"	"DDC2040F77"
"477"	"USD"	"Ross"	"Jonathan"	"12.02.2013 00:00:00"	"1"	"4,99"	"7D417B0B65"
"478"	"USD"	"Ross"	"Jonathan"	"12.02.2013 00:00:00"	"1"	"9,99"	"E9A905E794"
"336"	"USD"	"Ross"	"Kayla"	"30.07.2011 00:00:00"	"1"	"699,0982"	"59F2AEAC41"
"312"	"USD"	"Ross"	"Mariah"	"29.10.2011 00:00:00"	"1"	"3578,27"	"F74FD8E2E3"
"352"	"USD"	"Ross"	"Marissa"	"01.09.2012 00:00:00"	"1"	"2071,4196"	"0395FE45E0"
"344"	"USD"	"Ross"	"Melanie"	"12.02.2011 00:00:00"	"1"	"3399,99"	"A099922DBE"
"375"	"USD"	"Ross"	"Noah"	"02.04.2012 00:00:00"	"1"	"2181,5625"	"DED31B5143"
"311"	"USD"	"Ross"	"Samantha"	"16.02.2011 00:00:00"	"1"	"3578,27"	"0957E52453"
"480"	"USD"	"Ross"	"Sydney"	"21.02.2013 00:00:00"	"1"	"2,29"	"7739AC177C"
"354"	"USD"	"Ross"	"Taylor"	"14.05.2012 00:00:00"	"1"	"2071,4196"	"F9DC382590"
"352"	"USD"	"Ross"	"Thomas"	"09.01.2012 00:00:00"	"1"	"2071,4196"	"CBA0556BF5"
"310"	"USD"	"Ross"	"Trevor"	"08.02.2011 00:00:00"	"1"	"3578,27"	"42B51A1C03"
"311"	"USD"	"Ross"	"Tristan"	"12.11.2011 00:00:00"	"1"	"3578,27"	"E89BD52EAE"
"370"	"USD"	"Ross"	"Vanessa"	"25.02.2012 00:00:00"	"1"	"2443,35"	"0BB2D5518E"
"310"	"USD"	"Rowe"	"Latasha"	"07.05.2011 00:00:00"	"1"	"3578,27"	"459D03D52F"
"371"	"USD"	"Rubio"	"Alfredo"	"07.11.2012 00:00:00"	"1"	"2181,5625"	"1791F9853B"
"329"	"USD"	"Rubio"	"Audrey"	"11.07.2012 00:00:00"	"1"	"782,99"	"F144A4C920"
"377"	"USD"	"Rubio"	"Craig"	"16.12.2012 00:00:00"	"1"	"2181,5625"	"24EB77CFC7"
"222"	"USD"	"Rubio"	"Craig"	"16.01.2013 00:00:00"	"1"	"34,99"	"AF46C531B8"
"225"	"USD"	"Rubio"	"Craig"	"16.01.2013 00:00:00"	"1"	"8,99"	"460DB62E60"
"580"	"USD"	"Rubio"	"Craig"	"16.01.2013 00:00:00"	"1"	"1700,99"	"B755A85379"
"381"	"USD"	"Rubio"	"Dana"	"30.10.2012 00:00:00"	"1"	"1000,4375"	"C599F8181D"
"375"	"USD"	"Rubio"	"Darren"	"16.12.2012 00:00:00"	"1"	"2181,5625"	"D5CA9E85FA"
"369"	"USD"	"Rubio"	"Diana"	"19.10.2012 00:00:00"	"1"	"2443,35"	"DF481BA154"
"222"	"USD"	"Rubio"	"Diana"	"27.01.2013 00:00:00"	"1"	"34,99"	"C63643C9DC"
"560"	"USD"	"Rubio"	"Diana"	"27.01.2013 00:00:00"	"1"	"1214,85"	"191E09E606"
"370"	"USD"	"Rubio"	"Erik"	"10.06.2012 00:00:00"	"1"	"2443,35"	"D59A198E3D"
"480"	"USD"	"Rubio"	"Frank"	"08.02.2013 00:00:00"	"1"	"2,29"	"EFE009F07A"
"539"	"USD"	"Rubio"	"Frank"	"08.02.2013 00:00:00"	"1"	"24,99"	"B7635D1C68"
"222"	"USD"	"Rubio"	"Gerald"	"22.01.2013 00:00:00"	"1"	"34,99"	"18716AFB61"
"376"	"USD"	"Rubio"	"Gerald"	"22.01.2013 00:00:00"	"1"	"2443,35"	"A5C3478B34"
"529"	"USD"	"Rubio"	"Gerald"	"22.01.2013 00:00:00"	"1"	"3,99"	"7762F440D0"
"540"	"USD"	"Rubio"	"Gerald"	"22.01.2013 00:00:00"	"1"	"32,60"	"75338921F2"
"373"	"USD"	"Rubio"	"Julio"	"20.11.2012 00:00:00"	"1"	"2181,5625"	"BE063BBCF3"
"349"	"USD"	"Rubio"	"Latasha"	"03.10.2011 00:00:00"	"1"	"3374,99"	"7678C8789C"
"355"	"USD"	"Rubio"	"Latasha"	"23.01.2013 00:00:00"	"1"	"2319,99"	"6D75C88568"
"478"	"USD"	"Rubio"	"Latasha"	"23.01.2013 00:00:00"	"1"	"9,99"	"D10DC97161"
"360"	"USD"	"Rubio"	"Lee"	"23.07.2012 00:00:00"	"1"	"2049,0982"	"602368B79E"
"313"	"USD"	"Rubio"	"Mathew"	"13.10.2011 00:00:00"	"1"	"3578,27"	"0DA8F3B6BF"
"362"	"USD"	"Rubio"	"Melinda"	"10.10.2012 00:00:00"	"1"	"2049,0982"	"A5DBD3CB3D"
"337"	"USD"	"Rubio"	"Orlando"	"16.01.2012 00:00:00"	"1"	"782,99"	"FD564DA342"
"375"	"USD"	"Rubio"	"Tyrone"	"17.08.2012 00:00:00"	"1"	"2181,5625"	"422C736C69"
"387"	"USD"	"Ruiz"	"Beth"	"31.07.2012 00:00:00"	"1"	"1000,4375"	"99D55792AE"
"310"	"USD"	"Ruiz"	"Dana"	"08.10.2011 00:00:00"	"1"	"3578,27"	"49E56C0264"
"356"	"USD"	"Ruiz"	"Diana"	"08.10.2012 00:00:00"	"1"	"2071,4196"	"A7FDEBE4C4"
"373"	"USD"	"Ruiz"	"Diane"	"08.05.2012 00:00:00"	"1"	"2181,5625"	"A8C7A23270"
"214"	"USD"	"Ruiz"	"Eddie"	"19.02.2013 00:00:00"	"1"	"34,99"	"EF412D87DB"
"529"	"USD"	"Ruiz"	"Eddie"	"19.02.2013 00:00:00"	"1"	"3,99"	"4A8DE0923B"
"352"	"USD"	"Ruiz"	"Meredith"	"11.03.2012 00:00:00"	"1"	"2071,4196"	"FD8BA72B64"
"381"	"USD"	"Ruiz"	"Paula"	"12.09.2012 00:00:00"	"1"	"1000,4375"	"B6D4F5972E"
"352"	"USD"	"Ruiz"	"Renee"	"17.05.2012 00:00:00"	"1"	"2071,4196"	"117670D4C3"
"335"	"USD"	"Ruiz"	"Roberto"	"02.11.2012 00:00:00"	"1"	"782,99"	"E41D8AFCA8"
"368"	"USD"	"Ruiz"	"Robyn"	"01.09.2012 00:00:00"	"1"	"2443,35"	"4D77C70F9B"
"362"	"USD"	"Ruiz"	"Sheila"	"08.06.2012 00:00:00"	"1"	"2049,0982"	"EB7F6CCD32"
"225"	"USD"	"Ruiz"	"Tabitha"	"17.02.2013 00:00:00"	"1"	"8,99"	"69EAB6BFD4"
"474"	"USD"	"Ruiz"	"Tabitha"	"17.02.2013 00:00:00"	"1"	"69,99"	"889E4BBFB4"
"222"	"USD"	"Russell"	"Ana"	"30.01.2013 00:00:00"	"1"	"34,99"	"96FEB4DC0E"
"214"	"USD"	"Russell"	"Brandon"	"03.02.2013 00:00:00"	"1"	"34,99"	"B47CB2234D"
"485"	"USD"	"Russell"	"Brandon"	"03.02.2013 00:00:00"	"1"	"21,98"	"8DD7CC1901"
"541"	"USD"	"Russell"	"Connor"	"01.02.2013 00:00:00"	"1"	"28,99"	"10BCBA5046"
"356"	"USD"	"Russell"	"Dakota"	"18.08.2012 00:00:00"	"1"	"2071,4196"	"63FBD73849"
"362"	"USD"	"Russell"	"Elizabeth"	"26.06.2012 00:00:00"	"1"	"2049,0982"	"B78A79F47E"
"313"	"USD"	"Russell"	"Gabrielle"	"04.05.2011 00:00:00"	"1"	"3578,27"	"7413AE8609"
"566"	"USD"	"Russell"	"Gabrielle"	"18.01.2013 00:00:00"	"1"	"742,35"	"F9C759AA88"
"370"	"USD"	"Russell"	"Hailey"	"13.05.2012 00:00:00"	"1"	"2443,35"	"DF7BA0FC21"
"214"	"USD"	"Russell"	"Hailey"	"28.12.2012 00:00:00"	"1"	"34,99"	"CFC1B4DCD9"
"231"	"USD"	"Russell"	"Hailey"	"28.12.2012 00:00:00"	"1"	"49,99"	"0750D2DAC6"
"374"	"USD"	"Russell"	"Hailey"	"28.12.2012 00:00:00"	"1"	"2443,35"	"86DF76CE01"
"477"	"USD"	"Russell"	"Hailey"	"28.12.2012 00:00:00"	"1"	"4,99"	"9EA2D99C9A"
"479"	"USD"	"Russell"	"Hailey"	"28.12.2012 00:00:00"	"1"	"8,99"	"54581F7BCD"
"343"	"USD"	"Russell"	"James"	"20.11.2012 00:00:00"	"1"	"782,99"	"69C0731ED0"
"328"	"USD"	"Russell"	"Jasmine"	"21.11.2011 00:00:00"	"1"	"699,0982"	"EE6B1C89C6"
"217"	"USD"	"Russell"	"Jennifer"	"22.01.2013 00:00:00"	"1"	"34,99"	"7A47500005"
"357"	"USD"	"Russell"	"Jennifer"	"22.01.2013 00:00:00"	"1"	"2319,99"	"B7FEF1EA65"
"333"	"USD"	"Russell"	"Kayla"	"24.01.2012 00:00:00"	"1"	"782,99"	"9CDE27D751"
"480"	"USD"	"Russell"	"Lauren"	"16.02.2013 00:00:00"	"1"	"2,29"	"755FD2376E"
"536"	"USD"	"Russell"	"Lauren"	"16.02.2013 00:00:00"	"1"	"29,99"	"08D3990A1F"
"312"	"USD"	"Russell"	"Madison"	"22.03.2011 00:00:00"	"1"	"3578,27"	"EBDB871AB2"
"477"	"USD"	"Russell"	"Maria"	"16.02.2013 00:00:00"	"1"	"4,99"	"C76897864C"
"478"	"USD"	"Russell"	"Maria"	"16.02.2013 00:00:00"	"1"	"9,99"	"4DCD3FDC72"
"368"	"USD"	"Russell"	"Mariah"	"12.08.2012 00:00:00"	"1"	"2443,35"	"7D993CC2E4"
"222"	"USD"	"Russell"	"Mariah"	"05.02.2013 00:00:00"	"1"	"34,99"	"865C7EA71B"
"528"	"USD"	"Russell"	"Mariah"	"05.02.2013 00:00:00"	"1"	"4,99"	"8D306E38E5"
"536"	"USD"	"Russell"	"Mariah"	"05.02.2013 00:00:00"	"1"	"29,99"	"258F8D0910"
"588"	"USD"	"Russell"	"Mariah"	"05.02.2013 00:00:00"	"1"	"769,49"	"C23894BA7B"
"480"	"USD"	"Russell"	"Paige"	"01.02.2013 00:00:00"	"1"	"2,29"	"23D164AFA4"
"529"	"USD"	"Russell"	"Paige"	"01.02.2013 00:00:00"	"1"	"3,99"	"8A63958D96"
"540"	"USD"	"Russell"	"Paige"	"01.02.2013 00:00:00"	"1"	"32,60"	"005F8BC35C"
"311"	"USD"	"Russell"	"Spencer"	"06.09.2011 00:00:00"	"1"	"3578,27"	"04CAAFB2AC"
"363"	"USD"	"Russell"	"Spencer"	"02.02.2013 00:00:00"	"1"	"2294,99"	"60B1D632A9"
"484"	"USD"	"Russell"	"Spencer"	"02.02.2013 00:00:00"	"1"	"7,95"	"35A0585C9F"
"485"	"USD"	"Russell"	"Spencer"	"02.02.2013 00:00:00"	"1"	"21,98"	"BD6C46A8A4"
"537"	"USD"	"Russell"	"Spencer"	"02.02.2013 00:00:00"	"1"	"35,00"	"35582683D3"
"477"	"USD"	"Russell"	"Thomas"	"02.02.2013 00:00:00"	"1"	"4,99"	"4AB5E2FE46"
"478"	"USD"	"Russell"	"Thomas"	"02.02.2013 00:00:00"	"1"	"9,99"	"CD5CCFBE87"
"489"	"USD"	"Russell"	"Thomas"	"02.02.2013 00:00:00"	"1"	"53,99"	"325419E62F"
"313"	"USD"	"Russell"	"Vanessa"	"21.12.2011 00:00:00"	"1"	"3578,27"	"02D10DF0BB"
"314"	"USD"	"Russell"	"Victoria"	"01.09.2011 00:00:00"	"1"	"3578,27"	"770F215BEF"
"359"	"USD"	"Russell"	"Victoria"	"18.02.2013 00:00:00"	"1"	"2294,99"	"D68F97F715"
"314"	"USD"	"Russell"	"Wyatt"	"02.04.2011 00:00:00"	"1"	"3578,27"	"D2CC4D2419"
"333"	"USD"	"Sai"	"Arthur"	"09.10.2012 00:00:00"	"1"	"782,99"	"21F5179DF1"
"234"	"USD"	"Sai"	"Candace"	"09.02.2013 00:00:00"	"1"	"49,99"	"FBAF41F0E3"
"587"	"USD"	"Sai"	"Candace"	"09.02.2013 00:00:00"	"1"	"769,49"	"4AB9672EEE"
"480"	"USD"	"Sai"	"Chelsea"	"16.02.2013 00:00:00"	"1"	"2,29"	"B62BF9105F"
"528"	"USD"	"Sai"	"Chelsea"	"16.02.2013 00:00:00"	"1"	"4,99"	"EDD517C4D1"
"354"	"USD"	"Sai"	"Cindy"	"25.12.2012 00:00:00"	"1"	"2071,4196"	"7EB31E70D1"
"222"	"USD"	"Sai"	"Cindy"	"02.02.2013 00:00:00"	"1"	"34,99"	"6770C21869"
